faad12d5e828aa04ea5dcf6c0244127d,dd30dba3e188fd437b90eb89f269ea3c,430.0,Woodwind and Brasswind,Other,Boomwhackers Tubes Totally Tubular Volume 1 Book/CD,947500,6.99,1.0
a0350cce6fda57701fa938495c6f5a65,dd23a0303880598824625be6a95062ca,,,Supplies,"CRAYOLA MARKERS,CLASSPACK -- Crayola  Classpack Non-Washable Markers; 256 Markers",841-588201,71.99,1.0
33a94b5fc571a9a897134c4658b4a5da,dcc5c94770d630c47e66c46221ca37e7,773.0,School Specialty,Supplies,ENVELOPE SCHOOL SMART POLY SIDE LOAD PACK OF 12,9082262030,9.49,2.0
9641cdc906e9172735d8d1baa7baa823,dca07c4123730a394832558dc5fb3981,7.0,AKJ Books,Books,Extreme Readers (6 Book Set),AKJEXRBBUN2007,20.67,1.0
b41b7afafd8c4c30b1bf13d3481b314f,dc6c4f09dea582de47e86f63ed752d8b,21.0,Blick Art Materials,Supplies,KOH-I-NOOR WOODLS PNCL/12CLR ASSORT,22027-0129,6.29,15.0
52ccd4ccce8fc7b2bfab53a3788f81fd,dbf1fe1152569bd14ff95c68c6936d34,7.0,AKJ Books,Books,Wretched Stone,9780395533079,14.78,1.0
0dcb73d22f98e0043d54b4e5d89f46ed,db9b9079023b623d002c2ccd88af38fd,27.0,Amazon,Books,"Shaman King, Vol. 1: A Shaman in Tokyo",1569319022,8.99,5.0
603b98cc3f32c529e01e491aaec1a6b5,db12d85ddc6e98165772a1123ca6f5c2,82.0,Best Buy for Business,Technology,Apple&#174; iPad&#174; 2 Wi-Fi - tablet - iOS 5 - 16 GB - 9.7',BB11271113,399.99,1.0
c589877ba70edcd4c7808e0d60f0d178,dae7e5a67492dd59baf4f3f28359d1a3,21.0,Blick Art Materials,Books,BLICK ART TISSUE/WHITE 50/PK 12X18,11308-1497,2.97,1.0
276655e570bbbb443dd905d57176d830,da905a8c3cbfb243609f8584efa1ea51,767.0,Lakeshore Learning Materials,Supplies,FF929 - Sea Life Theme Box,FF929,49.99,1.0
644011408b82875e6ead446207ac87dc,da5454b4c9c00af88d8b7c27b21029f4,767.0,Lakeshore Learning Materials,Supplies,LL490X - Number Sequencing Puzzles - Complete Set,LL490X,49.99,1.0
1a831babf9a76c9664d10095ead45da4,d9dc056661a5adf91e3383c621538c19,2.0,Kaplan Early Learning Company,Books,Leveled Library Set 3: Level B - Grade K - 1,99799,25.46,1.0
b5337a5b0df8e5a8d1f7529e6b213976,d96881d337cf6a0561a19c30b27e3d1e,7.0,AKJ Books,Supplies,Little Red Lighthse Facsimile Ed,9780152045739,5.92,1.0
1a0a30e92d9ae1e008dff5b9c8220665,d9293821bb3230489575e0beab3f9db7,754.0,Sportime,Technology,STEREO SYSTEM W/I-POD & I-PHONE DOC CD-R/RW - MP3 & TUNER,1358592,170.59,1.0
54680cf01b9394ba92a88b1d1c5b6571,d844e4aa4f0c8a9366565f9c3b372c66,27.0,Amazon,Books,No Talking,1416909842,5.39,33.0
dc8f0e9d1fe70436faa5111c3b393ce1,d84265c496edcf71e6edf67ea758728b,767.0,Lakeshore Learning Materials,Other,GG964 - Large Take-Home Backpack - Each,GG964,11.95,3.0
7fb4d550b33f3b3ae262281b4fd85150,d82aa6d7da28b4ee0c617630aaa48ab0,767.0,Lakeshore Learning Materials,Supplies,CS519 - Giant Twist-Up Crayons - Set of 50,CS519,15.99,4.0
0b4605739400108dd26b34dd345fcc4f,d8087f7250f92e3e26da1c90219d16e3,7.0,AKJ Books,Books,Henry and Mudge (28 bk set),C14FSHNRY,82.67,1.0
cc8590fecc84bd9b84d3d2ed20d76c80,d7a5ba31d327803ad612a1d6ade4aaf1,767.0,Lakeshore Learning Materials,Supplies,DR781 - Doctor&#8217;s Office,DR781,24.99,1.0
114a8b411df4e1987cf0f859dca20d94,d74c5fd0646d91a004ba88a23b1bc866,752.0,Nasco,Supplies,Storage Clear Impressions 21&#45;qt. Storage Box,TB24600H,5.45,2.0
f70b113626180007660440a7f22b4717,d732eb20dae5649995256603537bc86a,7.0,AKJ Books,Books,Raising Rabbits,9781615904891,6.2,1.0
4a69ff73a6d849e810a854f1722777f4,d6b9a76560c723aef2622dedca35d023,2.0,Kaplan Early Learning Company,Books,Sports Illustrated Kids,50908,54.14,1.0
15cde51d910b5d6622e64648cc4a0ba6,d666884c4fb2953217e429d63dffc338,767.0,Lakeshore Learning Materials,Supplies,TT825 - Letter-Sound Matching Instant Learning Center,TT825,19.95,1.0
c23acbb0e13f376222f6c4bdb553fb7c,d654e6d0848c5795dae71cc411d08494,754.0,Sportime,Other,INSTRUMENT MUSIC SCHOOL BONGO MEDIUM,369315,26.59,1.0
b42bba8bc2d1ea4dd375d9adf8fb501d,d63b28c876edf62dad378b87f2dddc59,767.0,Lakeshore Learning Materials,Supplies,RA733 - The Little Red Hen Cassette Read-Along,RA733,33.5,1.0
a2487e04a8e31ed7d632a5692a3db38c,d5c37d244743709cff58aeedeb6e8a50,7.0,AKJ Books,Books,If I Were a Kid in Ancient Rome (Children of the Ancient Wor,9780812679304,13.28,1.0
eb618b6545d2a67c524af06375c3e12a,d5831d5603261bdd3fab6e033eef066c,21.0,Blick Art Materials,Supplies,CONSTRUCTN PAPR 130G/WHT 9INX12IN 50/PK,11409-1023,2.03,1.0
3ff61498cfab90b1df0de21b380a22fa,d553d3caaaae4a4beb6737c2ed7899ae,752.0,Nasco,Supplies,Class Set of Hands-On Equations,TB15344T,189.95,1.0
dd63aadb0976ee678a7a7658bf8e60bc,d4ac73cf29d12d765f36f599c9517b5a,7.0,AKJ Books,Books,"Chameleon Chameleon Joy Cowley, Nic Bishop (Illustrator)",9780439666534,14.03,1.0
1d1931afc8e8dfc1fb6a315ca9196092,d448b1689f35b80d65fed694c22b2ca1,758.0,Barnes and Noble,Books,Cool Robots Sean Kenney,9780805087635_BK,8.88,1.0
6ddcb1a69e35c17e5c9352f978bf87be,d423275dafcd56de71a2ef352795c301,767.0,Lakeshore Learning Materials,Books,FR150X - First Little Readers - Complete Library,FR150X,199.0,1.0
774e9df6ec159fd67b1e5eab929ca3bb,d405280438446febdb7946b65cb570e1,761.0,Childcraft,Books,Metal Audio Storage Rack -- Red,7G581525,49.99,1.0
c4ae16447da3034d222fcb4b3e114684,d3f8b161516310f855064a2078d8ec4c,178.0,Quill.com,Supplies,"Tru-Ray Fade Resistant Art Paper 12x18"", Turquoise",901-03039,5.84,1.0
a02714042a99510d399e4bd080089bd6,d390d0eace01f65f7f83aa9da4dcb2e6,183.0,Cannon Sports,Supplies,"SLIP-ON, BUNGEE SOCCER NET [NETS ONLY]~ONE PAIR",49091,37.45,1.0
92434155f27d3e5010a31330a24ba853,d3633c34921b19442aa8ca394e0beacd,767.0,Lakeshore Learning Materials,Other,HH399 - Read & Solve Word Problem Center,HH399,29.95,1.0
38bced695d0e131954fa1678aa9995be,d345ab3bd99c7894df3c09ed30559ce6,188.0,Office Depot,Supplies,"Haier(R) 4.1 Cu. Ft. Refrigerator/Freezer With Locking Door, Black",397270,263.99,1.0
29cf5c56999cd10e8c90cb0fd6deb4a6,d318792a858310ba1ccc9f2f036cf293,7.0,AKJ Books,Books,Changing Tides,9781423108146R,2.0,1.0
713cc436a5e3bfbf83330db7ab2abf31,d2f985070247ba0fb1652b34e377074a,767.0,Lakeshore Learning Materials,Supplies,DD672 - Weather Bingo,DD672,9.99,1.0
b842fec68b8883ed819974573a894895,d2dde9a45b34b45c850af370649e2946,758.0,Barnes and Noble,Supplies,"12 Ways To Get To 11 Eve Merriam, Bernie Karlin (Illustrator)",9780689808920,7.19,1.0
2b25a268d4db59aae4178d597fe94849,d2956cea8447de9db8e6df3d2391ba81,767.0,Lakeshore Learning Materials,Technology,GG820 - Read-Along Listening Center,GG820,149.5,1.0
c68eb6d8f75771be196cde05a6c9742c,d234bf91702e1d127054f2515ab95a95,45.0,ABC School Supply,Supplies,ALL PURPOSE CLEANER FANTASTIK BLEACH 32OZ,1309608,5.27,5.0
eb21912d9b086ad3db1cf09612356091,d1f57e8e4cd7abb688bdf403fca975d8,758.0,Barnes and Noble,Books,Bitter Fruit Achmat Dangor,9780802170064,11.7,1.0
48729cfeceabbcf9f6e1e11c418fabe7,d1aa9c349dca9216972e2a519e9e8ec0,767.0,Lakeshore Learning Materials,Other,LL321 - Place Value Playoff Game,LL321,19.95,1.0
7bccfaf4f2aff19d7d9c0eb8ea480c92,d1a690e0c8be52bb0e42d68fe9f03752,7.0,AKJ Books,Books,How to Eat Fried Worms (with Audio),C12ITTK34HEFWA,37.93,1.0
7b6ee4029661949051fcd663ff88ec7f,d17daccf465ccd40f95fd3e49d757210,7.0,AKJ Books,Books,"I Love My New Toy! (Elephant and Piggie Series) Mo Willems,",9781423109617,6.56,1.0
d2eb1ea1c5f428b6ce82239d1d1335a6,d129b2876658091102c5d2b64e34fd39,767.0,Lakeshore Learning Materials,Other,HH370X - Help-Yourself Multilevel Math Centers - Complete Set,HH370X,179.0,1.0
13a992ecf8d81791a69e801c149f3413,d10bcf1b0fcaebc7bca930ac444b731f,762.0,Sax Arts & Crafts,Supplies,WIRE GALVANIZED ANNEALED STOVEPIPE 1 LB 18 GA,238107,5.67,4.0
785bc150cf5f0419d3693d6153865506,d106fe191746a8b107ade1875bd9bebd,178.0,Quill.com,Other,SmileMakers Boomerang Balls 48 PCS,901-BL261SMI,11.96,2.0
1649c5baf836437c971c53c020d17428,d0fe8bfcb39cafdde741a81cc7c446ef,758.0,Barnes and Noble,Books,Helpful Hints for College Bound Students Angela B. Johnson,9781403317315,12.55,1.0
fd0ade187a6682222a912978e91b6e82,cfb575164e718fb0d8d83c01480c5f58,150.0,CDW-G,Technology,Acer Chromebook C7 2487,2962653,255.76,2.0
f9a5c6dd75bbba3456a09665ae983ec2,cf8467faddac8d8f0bb687221f2ebd0f,758.0,Barnes and Noble,Books,"David Goes to School David Shannon, David Shannon (Illustrator)",9780590480871,12.23,1.0
b11f4e16544efb85743da90f2b6b814e,cf72fc9b4aa79dabef43f198f9b4e98a,758.0,Barnes and Noble,Books,"Eli Whitney and the Cotton Gin Jessica Sarah Gunderson, Rodney Ramos (Illustrator), Gerry Acerno (Illustrator)",9780736868433_BK,21.64,1.0
b73885366c6465b77394a21171affddb,cf6e59f838f32946db31f5c3a430f337,27.0,Amazon,Books,One Tiny Turtle: Read and Wonder,0763623113,6.29,1.0
8603ab5f1d41333267265136bf3132f3,cf5d27ada1f8218e020571ac547aa740,7.0,AKJ Books,Books,Bad Kitty Boxed Set,9781250010346,15.32,1.0
a00fce74d5b4954878340cbe2a3e5200,cf42013eaaf5c6f3814d70b718fc25e2,45.0,ABC School Supply,Supplies,DUCT TAPE NEON YELLOW 1.88'' 48MM 15 YARDS,404015,6.54,1.0
4f6f9857fa746ace85478784e2d0cd86,cf019dc474885a9b66a13584f686db8d,767.0,Lakeshore Learning Materials,Books,WA297 - Nursery Rhyme Leveled Readers Interactive CD-ROM Library,WA297,149.0,1.0
726950731ff65ae6d02406c1285b87e1,ced9c5acadb78a25b6c23d43f00f1aa0,178.0,Quill.com,Supplies,Super Duper 134 Sound-Loaded Scenes for Articulation Book,901-307839SUP,19.76,1.0
bead19f884ef11093d0f693abd934783,cec5e46e93d75de33c434a4900a3a0fc,7.0,AKJ Books,Technology,Green Eggs and Ham: Book & CD Dr. Seuss,9780375834950,7.26,1.0
53cc149a7eb9f0270fbadcadaead9415,cea5c795ea6283c3bdce2d8b4e0ee09f,767.0,Lakeshore Learning Materials,Books,RE521 - Single Student Read-Alongs - Set 1,RE521,75.0,1.0
db3ddc132fa33bd7273e02b6cf5e01c8,ce3f553f93b05fc745a85b9509a5cfd8,757.0,Teachers' School Supply,Supplies,Moon Sand - 5 Lb Box Color Options: Galaxy Green,DS-130703,21.95,1.0
8d754f3bed0e9df971e0552f79b5d48b,ce366706a0f6d7432c3f0f85c4458fd3,82.0,Best Buy for Business,Technology,Apple iPad with Retina display Wi-Fi - 4th generation - tablet - iOS 6 - 16 GB - 9.7',BB12424782,499.98,1.0
5b25bd5a1ec1f567cd970ed7fe51bc54,cda4566a0e606e59de84a6e7d18ee2b1,27.0,Amazon,Supplies,Jumbo Clown Shoes Rainbow Stripes Halloween Costume,B003Y97V8I,6.09,1.0
885fdb9efd837de0e7187f15cd9120e7,cd9a425d750e13293d38824a92b52b5c,767.0,Lakeshore Learning Materials,Supplies,GG814 - Sequencing Teaching Center,GG814,29.95,1.0
6115f79969e99f166a6727155f3aefa7,cd7f0d0234c6b8c14f07096cd7d12a0b,767.0,Lakeshore Learning Materials,Books,LL691 - Dino Time: 15-Minute Intervals Game,LL691,24.95,1.0
a0c0ebdec26e1e81577ad08a6d9cea6b,cd5301d6070ae0fe870329cee77c28ad,767.0,Lakeshore Learning Materials,Supplies,RA806 - Translucent Color Chips,RA806,22.95,1.0
34a9a164343fd322ab21c54022fb5954,cd4fbe6c5bf4e1a21b11a07a71606603,758.0,Barnes and Noble,Books,"Oh, the Places You'll Go! Dr. Seuss",9780679805274,11.9,1.0
4d6db7333088317f6e579ee478c408e6,cd48555b6786ebed6b465433b400e9d9,767.0,Lakeshore Learning Materials,Books,HH228 - Under-The-Chair Storage Shelf - Each,HH228,5.97,10.0
e0a0e40ff3de6f7cedbee5ef44df1d76,ccc75c688623aa4c7e037dffa1adfb3e,45.0,ABC School Supply,Supplies,CHAIR POCKET MEDIUM 15,9083156030,10.82,20.0
0f178c25983bebba7571502846724980,ccb268ddd94493bf413e5f47242b7c49,767.0,Lakeshore Learning Materials,Supplies,PP765 - Fractions Discovery Can - Gr. 3,PP765,19.99,1.0
b58b9ee189ba60934a2bffcc62030bb9,ccb1bdc93a7e80c8f54f1d8c957cdae5,767.0,Lakeshore Learning Materials,Supplies,GG458 - Build & Learn Geometry Kit,GG458,39.99,12.0
56379526ab0ce3f07b71d435f17fd466,cc9abe96336456b4570ccf90de1a19d7,767.0,Lakeshore Learning Materials,Other,CK30RD - Big Beanbag Seat - Red,CK30RD,49.95,1.0
3adde4a03c4a10bc4c3cd4b7d70a954e,cc383056d7e42cf762681aaa37a880d4,430.0,Woodwind and Brasswind,Technology,DJ Pro 500 MC Mk II Single-Cup Headphone with Mic (Standard),800329,59.99,3.0
86fc971d93925ad0819dca28596da6b4,cbf286244846bd1dc648d6015921d74b,758.0,Barnes and Noble,Books,"The Pigeon Has Feelings Too! Mo Willems, Mo Willems (Illustrator)",9780786836505,6.29,1.0
075c04ccb3a9af5bfc20d6712b4e388b,cbddfd3ca6f5ee626cce81e737c31e70,757.0,Teachers' School Supply,Supplies,EASY SELECT COLORED PENCILS 64 PENCILS----*Comments*,BIN680064,15.29,4.0
76fe7bee864f89a1d16462453c5660ee,cbcd6f1a3b571857990cf72b56583f8b,767.0,Lakeshore Learning Materials,Other,LA932 - Extra Organizer Boxes - Set of 12,LA932,29.99,1.0
dc217a9128f8f9aba292b96a9def1b71,cbbdd89dc7db2ad65fe12915a2ae7319,758.0,Barnes and Noble,Books,"The Familiars Adam Jay Epstein, Andrew Jacobson",9780061961083_BK,11.61,1.0
bf76301e043b8979060cb6d4f64d6f92,cb208cd80294f7214ac6c01c3d12a537,758.0,Barnes and Noble,Books,Olympic Hero: Pro Wrestler Kurt Angle Adam R. Schaefer,9780736813105,21.53,1.0
30620182993ec73bcf0a6ef0abaf861e,caf0bd8b6717264b099e571488d6634d,45.0,ABC School Supply,Technology,TAG SCHOOL BOOKS PHONEMIC AWARENESS SERIES SUMMERTIME SURPRISE,1326318,20.4,1.0
b0e17532e0128e57ae543b194e953e5b,cae679cc29eab0b32fc9b2678ea4a42b,758.0,Barnes and Noble,Books,"Diego Rivera Mike Venezia, Diego Rivera, Mike Venezia (Illustrator), Meg Moss",9780516422992,6.25,1.0
4719b20a9a1c075a880a5d97dfe8a28a,caabbb7e310345f5da0cca42dda2039f,773.0,School Specialty,Supplies,KIT DOT LANGUAGE,028441,35.14,1.0
1281a4367d500730ad59e8f1d75895d7,ca21c49d8a588643dcff40a7d19b29db,775.0,Frey Scientific,Supplies,SOIL TEST KIT ST,586305WW,49.95,4.0
6f66b38472e95d3043a02088eda44f67,ca15d89c9f12596c7cebf00fd9edcd95,767.0,Lakeshore Learning Materials,Supplies,FK222 - Number Train Floor Puzzle,FK222,12.99,1.0
d2f36deabde2a94d210945a929a5476c,ca0e2855879efe6c38a89e6e3af31ffd,767.0,Lakeshore Learning Materials,Supplies,TT410X - Read It! Sing It! CD Library,TT410X,49.95,1.0
aacf93b7e4f3ce4058f51c1ba9dbb798,c9ea3262d1e01c71a3b40e70bf36ccc3,758.0,Barnes and Noble,Books,"Harry and the Lady Next Door: (I Can Read Book Series: Level 1) Gene Zion, Margaret Bloy Graham (Illustrator)",9780064440080,3.59,2.0
3bd2fbe42acb8dff2754292313666e80,c9de6856bcfc2dd817b8d1f9c0268aa9,7.0,AKJ Books,Books,Froggy''s Baby Sister,9780670036592,11.67,1.0
a11911bc06c3bf12652b8c2da5037157,c9a96c68a934e5233341e92dc1d841c4,758.0,Barnes and Noble,Books,"Hello Ocean Pam Munoz Ryan, Mark Astrella (Illustrator)",9780881069884_BK,6.79,1.0
5bff8c5738241b509b9b96bef7bfa51c,c932443c05b5765072bd881fe5a9f491,7.0,AKJ Books,Books,Uniquely West Virginia,9781403447340,7.84,1.0
a02ba33fc505a11b9225ae792094ba52,c8ec1d6c91c1687f21c755141aba8b56,758.0,Barnes and Noble,Books,Big Nate Strikes Again Lincoln Peirce,9780061944376_BK,12.73,1.0
9b27331288fa04f3c4e9f28c00ce859b,c8e249ded58128ab48d0637548bf6f53,758.0,Barnes and Noble,Books,Abraham Lincoln Tanya Lee Stone,9780756608347,5.12,1.0
244ce762819974b5a7945d9824d6f99f,c88a707d7692f463449ac951d61f10ff,,,Books,Lord of the Flies Read by William Golding,9780807209547,20.8,1.0
871b0f5152688db8b83524e10704bfbc,c87b417d4fc1e8a78399185a4db19a03,21.0,Blick Art Materials,Supplies,CHRMACRYL ESSENTIALS/COOL BLU 1/2GAL,00673-5628,14.71,1.0
2a894af0573d160ef5e60a428488fcf3,c8557d0fccd6c81a2b9dff06e5c1de63,2.0,Kaplan Early Learning Company,Books,Cat In The Hat (Hardcover),5382,8.99,1.0
c9affdec585ca339db62909e648ba144,c850760e8ae3d2f36f3013fbced91a55,775.0,Frey Scientific,Supplies,KIT WORM A WAY (COMPOST KIT),110-1770,85.45,1.0
de73bbf0a5665db3c5464ae2ae86543d,c7e1bb0b3764c23d5aa0d0b525f5d66a,767.0,Lakeshore Learning Materials,Supplies,TA51GB - Construction Paper - 12&amp;#34; x 18&#34; - Bright Green,TA51GB,2.19,2.0
092203564d3c3dc285d541f9ff1832f4,c7b1013ad725bf3ffbd5b6096b200b08,758.0,Barnes and Noble,Books,Texas Texas,9780516251103,17.55,1.0
ba7768ddd339b4be0cfa45ba804c5bd6,c78c3eeafae98ff8d198253429b5318a,188.0,Office Depot,Supplies,X-Acto(R) By Boston(R) School Pro(TM) Electric Pencil Sharpener,595671,39.76,1.0
d50a3611d5ff41002ef4b3e650248a68,c7750f036997378338eaf0de9ba32b08,2.0,Kaplan Early Learning Company,Books,My Visit To The Dinosaurs Book/Cassette,13498,7.73,1.0
8b64d4ae3d005ffef93cc700c1c174c5,c74e398a60289d3279670032f08188bf,27.0,Amazon,Supplies,"Classroom Keeper Construction Paper Storage, 9 x12 inches Unit, 15 Slots, Slots Measure 12.5x9.25x1.5 inches (001310)",B000F8VCT0,16.88,1.0
d0fa582cb811583bd948c8a1e9311287,c74cbb44544105378c657037ed86dd5f,7.0,AKJ Books,Books,Baby Girl,9781416925125,5.1,1.0
4fbd8b62d859d1ee7179f5c292e27cee,c7464f20da2d88575c4501872ddde8ec,767.0,Lakeshore Learning Materials,Other,"FF202 - Look, Learn & Label Science Photo Cards",FF202,29.95,1.0
1b951a13f14c263a6af823b8afd19b4f,c73fa576282a3b77e461de5e7c8e8b7e,755.0,Abilitations,Other,KIT TOOL CHEST FOR ELEMENTARY,1291073,351.49,1.0
069cc7fd021c339aaebfd8c2507e3588,c725e3000618a9527ef4e81219119028,758.0,Barnes and Noble,Books,"Piratas despues del mediodia (Pirates Past Noon: Magic Tree House Series #4) Mary Pope Osborne, Salvatore Murdocca (Illustrator), Marcela Brovelli (Translator)",9781930332522_BK,4.22,1.0
0a4baa6f5f377473c99b142a76e9fac8,c6ed21457addb21ffff7fa3352157793,82.0,Best Buy for Business,Technology,iHome - Rechargeable Mini Speaker for Apple® iPod® and iPhone® and Most MP3 Players - Green Neon,BB15743673,14.35,1.0
a0ab1067f81fdbade2b2e2f17dab3bc6,c6c7d104b3e71b2880242e5c2fe7fd78,767.0,Lakeshore Learning Materials,Supplies,LL310X - Magnetic Language Centers - Complete Set,LL310X,79.95,1.0
01d716ccc85dfa7760350af49780eb78,c6be9345a7be634b2df63d499ac590b3,752.0,Nasco,Supplies,Speedball Bright White Low-Fire Earthenware Glaze - Pint Jar,9724421(B),4.8,1.0
117fe3d6fef85058a8c1e66b43c31d42,c6b9e1d3440798599d5d8da0ec8d24af,762.0,Sax Arts & Crafts,Supplies,SCRATCH-ART SCRATCHBOARD ATC CARD PACK OF 52,1296506,3.9,4.0
07cabb23eace0a008f93c3321c032f39,c6644a977d368d54f7bbf0f4f90d4dfb,7.0,AKJ Books,Books,Great Moments in Basketball History Matt Christopher,9780316044837,4.37,1.0
d08df02761b1b3bc692dbd5c691d4b9d,c65cbd619c4e692f0f694432fcb141ac,758.0,Barnes and Noble,Books,"Si le haces una fiesta a una cerdita (If You Give a Pig a Party) Laura Numeroff, Felicia Bond (Illustrator), Teresa Mlawer (Translator)",9780060815325_BK,11.61,1.0
b3024b1f1cf807f43b7d212cef08a2de,c62757f8194826310bc5514c997c3dbb,,,Books,Drinking: A Love Story Caroline Knapp,9780385315548,13.5,1.0
b48aef4d2d2e4a4f712ad643ca5a14a5,c5b569c61f0c4174d755de818d1b1463,7.0,AKJ Books,Books,The Black Stallion,9780375855825,11.67,1.0
a8d647a655328f12bee0e7286015767e,c55d6a39d32a6d810089a99b7ea6e312,755.0,Abilitations,Supplies,BOOK DOT ARTICULATION II AND 4 INK DAUBERS,1275266,39.13,1.0
e3a1bf108ba14fdf3fc787cbeca9691b,c4aa8848cd3b4f89c7f738c8ee4936fb,,,Books,Eating the Alphabet: Fruits & Vegetables from A to Z Lois Ehlert,9780152244354,14.4,1.0
9a4a3e6a3949f86a2251ae27f38cde4f,c4a4148cdeadefbb82e14357c66255a8,,,Books,"The Fat Cat Sat on the Mat: (I Can Read Book Series: Level 1) Nurit Karlin,Nurit  Karlin (Illustrator)",9780064442466,3.59,1.0
6cabfd917804ba59b3f2955a31afaad1,c496c2122a571587ad49b8a8f1f20157,7.0,AKJ Books,Books,Thea Stilton and the Secret City (Geronimo Stilton: Thea Ser,9780545150613,6.23,1.0
b8c334cd59163074a4b64ffc36ec906f,c474f7e5b82175ff4db1cac98f173451,7.0,AKJ Books,Books,The Sea of Monsters,9780786856862,14.03,1.0
6fbb641de3236be08a2316a59fa6d95a,c4326f6565932b539ad07cb20a074be3,7.0,AKJ Books,Books,Blue Is for Nightmares (Blue Is for Nightmares Series #1) La,9780738703916,7.76,1.0
6f0f3e5930c5f9123fd0ed4b2f3be29b,c427539afb5c17fe157f662c9fce431e,7.0,AKJ Books,Other,Piggie Pie!,9780547181783,8.02,1.0
10cff4bb0c2709f22ebb6b072730c8c5,c3ef54e93c40d8d3a3f2961ef0189306,751.0,Highsmith,Technology,AVerVision 300p Portable Document Camera,20532,780.56,1.0
6e7df79cafb60e8254fe48b84026def6,c3e74b2bc1755fb52301841b0710daa6,767.0,Lakeshore Learning Materials,Technology,TT558 - Math Quiz Game Show - Gr. 4-6,TT558,49.95,1.0
6ac194b6d917b3a75979fa1c0ee58490,c38c3b13c001b6fb6f1211f3dacf5151,2.0,Kaplan Early Learning Company,Supplies,Alphabet Names and Sounds,86518,13.56,1.0
cc348813a198dec61e79ff6a1d784ed8,c3048abbb0c3b27333112e8852ca216a,758.0,Barnes and Noble,Books,Sticks and Stones Beth Goobie,9781551432137_BK,8.5,3.0
2528e9495f7d342ce09b668b9b11b208,c2cee7153460c0d8a53c297a89ed163f,758.0,Barnes and Noble,Books,Maximum Ride: The Final Warning James Patterson,9780316002875,7.19,1.0
ab5930882d6eb1c89122ef3302b114df,c2add69177665af622edb07628e64677,752.0,Nasco,Supplies,Tangramino Game,TB23012T,27.49,1.0
25cffe0231bf36f7d321769ce234a431,c29dde50ef917ece27fb744b0ea3ad4c,767.0,Lakeshore Learning Materials,Supplies,SU28 - Pencils - Standard #2,SU28,1.9,24.0
5870c9f3f252e9b5c1d019f8f31e7968,c29b27c8166b0e5b7848b7cb7bb35b11,761.0,Childcraft,Supplies,GLITTER GOLD SCHOOL SMART 16 OZ,006684230,6.99,1.0
afef1b6c58ef4aa5456ee0ba0d7e2e6c,c29b27c8166b0e5b7848b7cb7bb35b11,188.0,Office Depot,Supplies,"Sharpie(R) Permanent Ultra-Fine Point Markers, Black, Pack Of 12",451898,9.22,1.0
207e60abdaa9da01bad3864dc38abd45,c29a6dd6205479785b18282c7fe6c0a8,767.0,Lakeshore Learning Materials,Supplies,"CD362 - Shake, Rattle N' Read CD",CD362,15.99,1.0
2028931821729edb474af35451968870,c283b6cbba7c62a38dbd3c56da0cef47,757.0,Teachers' School Supply,Books,50 REPRODUCIBLE STRATEGY SHEETS GR. 4-8 THAT BUILD COMPREHENSION,SC-0439387841,19.96,1.0
8f8020e1299d4ff2a83291a8966e8836,c225b15ce823a2ce8e2314510264a9ee,7.0,AKJ Books,Books,Friendship:  Book Bundle for Grades 4-6 (8 Books),AKJFRSHP46BUN2006,43.57,1.0
0465b4fca3971d6e19e40b1a7354a9d2,c216d9880bb6a72a27f461e494b2d145,767.0,Lakeshore Learning Materials,Other,HH370X - Help-Yourself Multilevel Math Centers - Complete Set,HH370X,195.0,1.0
a75db9f7f9e29810f93dd6f70bd89a54,c1fa81071f9174655147d395a5d2a18b,758.0,Barnes and Noble,Books,"The Adventures of Super Diaper Baby (Captain Underpants Series) Dav Pilkey, Harold Hutchins, George Beard, Dav Pilkey (Illustrator)",9780439376068_BK,5.12,1.0
18a7ef4645fe236312f80b4405e30d08,c1bbf364ba182bd3d6b4285336f21155,7.0,AKJ Books,Books,Young Cam Jansen and the Molly Shoe Mystery - b/o Feb 2013,9780142414026,2.91,1.0
9a824dcb6b5cb2dd78f9a4cefb24354b,c1ad56a7ea6df66fffbf96aa196b5167,773.0,School Specialty,Supplies,TAPE MEASURING DUAL SCALE PKG/4,200-0437,2.84,10.0
e22e37f3f8ac25e4e0cf5cb60ce72edb,c1a60a09862ee77e96f70a9de09ee40e,767.0,Lakeshore Learning Materials,Supplies,CK20RD - Little Beanbag Seat - Red,CK20RD,39.95,1.0
f870f68ee6ee96b2b6e4c6d5e536747b,c18d731b55fd9688327728f745da0038,758.0,Barnes and Noble,Books,"Do Pirates Take Baths? Kathy Tucker, Nadine Bernard Westcott (Illustrator)",9780807516973,6.25,1.0
33cd894a8afd1579ec5504634dfcf190,c172e4a7038c75032142f7308aeadf44,767.0,Lakeshore Learning Materials,Other,DD743 - Patterning Tray,DD743,9.95,1.0
96e2c8eede2e35e313382d302077617d,c15720007284884cd94602ac68a5ecd6,767.0,Lakeshore Learning Materials,Books,LC848 - Firefighter Costume,LC848,29.95,2.0
40f3a8a28a5ecc02d8d0812355fcd17f,c12ff8fef9b87ea8d3c3f9c9ce0247b1,758.0,Barnes and Noble,Books,Beyond the Grave (The 39 Clues Series #4) Jude Watson,9780545060448_BK,8.88,1.0
